Retailer,License Number,Order #,Order Date,Fulfillment Status,Brand,Product,Units,Unit Price,Net Sales,Payment Terms,Sales Rep,Market
Union Chill,OCM-CAURD-25-000269,990802,2026-06-24,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,142,5.00,710.00,Net 30,S. Lindqvist,New York
Union Chill,OCM-CAURD-25-000269,990803,2026-07-02,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,182,3.50,637.00,COD,A. Torres,New York
Union Chill,OCM-CAURD-25-000269,990804,2026-07-10,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Rainbow Beltz,71,15.00,1065.00,Net 15,A. Torres,New York
Union Chill,OCM-CAURD-25-000269,990805,2026-07-19,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sour Lemons,108,3.50,378.00,Net 30,S. Lindqvist,New York
Union Chill,OCM-CAURD-25-000269,990806,2026-07-26,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,325,3.50,1137.50,Net 30,S. Lindqvist,New York
Union Chill,OCM-CAURD-25-000269,990807,2026-08-02,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,295,3.50,1032.50,Net 15,M. Okafor,New York
Union Chill,OCM-CAURD-25-000269,990808,2026-08-08,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sour Lemons,118,3.50,413.00,COD,M. Okafor,New York
Union Chill,OCM-CAURD-25-000269,990809,2026-08-16,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Rainbow Beltz,79,15.00,1185.00,Net 15,M. Okafor,New York
Union Chill,OCM-CAURD-25-000269,990810,2026-08-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,343,3.50,1200.50,Net 30,M. Okafor,New York
Union Chill,OCM-CAURD-25-000269,990811,2026-08-28,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sour Lemons,124,3.50,434.00,Net 30,S. Lindqvist,New York
Union Chill,OCM-CAURD-25-000269,990812,2026-09-03,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,173,5.00,865.00,COD,M. Okafor,New York
Union Chill,OCM-CAURD-25-000269,990813,2026-09-08,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sour Lemons,152,3.50,532.00,Net 30,S. Lindqvist,New York
Union Chill,OCM-CAURD-25-000269,990814,2026-09-14,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,270,3.50,945.00,Net 30,S. Lindqvist,New York
Union Chill,OCM-CAURD-25-000269,990815,2026-09-20,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,128,5.00,640.00,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990876,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g Vape (50ct) | Green Apple,134,15.00,2010.00,Net 30,S. Lindqvist,New York
Smiley Exotics,OCM-CAURD-24-000096,990877,2026-06-04,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,250,3.50,875.00,COD,M. Okafor,New York
Smiley Exotics,OCM-CAURD-24-000096,990878,2026-06-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Orange Creampop,316,3.50,1106.00,COD,S. Lindqvist,New York
Smiley Exotics,OCM-CAURD-24-000096,990879,2026-06-19,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Jelly Donutz,484,3.50,1694.00,Net 30,A. Torres,New York
Smiley Exotics,OCM-CAURD-24-000096,990880,2026-06-25,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Jelly Donutz,40,3.50,140.00,Net 30,A. Torres,New York
Smiley Exotics,OCM-CAURD-24-000096,990881,2026-07-02,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,258,3.50,903.00,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990882,2026-07-08,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,163,5.00,815.00,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990883,2026-07-13,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Orange Creampop,357,3.50,1249.50,Net 30,A. Torres,New York
Smiley Exotics,OCM-CAURD-24-000096,990884,2026-07-18,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Jelly Donutz,515,3.50,1802.50,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990885,2026-07-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Jelly Donutz,630,3.50,2205.00,Net 30,S. Lindqvist,New York
Smiley Exotics,OCM-CAURD-24-000096,990886,2026-07-28,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,309,3.50,1081.50,Net 15,M. Okafor,New York
Smiley Exotics,OCM-CAURD-24-000096,990887,2026-08-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,199,5.00,995.00,Net 30,A. Torres,New York
Smiley Exotics,OCM-CAURD-24-000096,990888,2026-08-06,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,313,3.50,1095.50,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990889,2026-08-10,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Chernobyl,365,3.50,1277.50,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990890,2026-08-14,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Jelly Donutz,53,3.50,185.50,Net 15,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990891,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Skittlez,183,3.50,640.50,Net 15,A. Torres,New York
Smiley Exotics,OCM-CAURD-24-000096,990892,2026-08-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Orange Creampop,386,3.50,1351.00,Net 30,J. Brady,New York
Smiley Exotics,OCM-CAURD-24-000096,990893,2026-08-26,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Skittlez,189,3.50,661.50,COD,A. Torres,New York
Smiley Exotics,OCM-CAURD-24-000096,990894,2026-08-30,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Chernobyl,406,3.50,1421.00,Net 30,S. Lindqvist,New York
Smiley Exotics,OCM-CAURD-24-000096,990895,2026-09-03,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Orange Creampop,306,3.50,1071.00,COD,S. Lindqvist,New York
Smiley Exotics,OCM-CAURD-24-000096,990896,2026-09-07,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Skittlez,196,3.50,686.00,Net 15,M. Okafor,New York
Smiley Exotics,OCM-CAURD-24-000096,990897,2026-09-11,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Jelly Donutz,718,3.50,2513.00,COD,J. Brady,New York
NugHub NY,OCM-CAURD-24-000183,990900,2026-07-07,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | GG#4,38,3.50,133.00,Net 30,S. Lindqvist,New York
County Road Cannabis,OCM-RETL-24-000059,990911,2026-06-11,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Just Peachy,76,5.00,380.00,COD,A. Torres,New York
County Road Cannabis,OCM-RETL-24-000059,990912,2026-06-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Just Peachy,103,5.00,515.00,Net 15,J. Brady,New York
County Road Cannabis,OCM-RETL-24-000059,990913,2026-07-16,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Double Bubble OG,52,15.00,780.00,Net 30,M. Okafor,New York
County Road Cannabis,OCM-RETL-24-000059,990914,2026-08-01,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Double Bubble OG,53,15.00,795.00,Net 30,A. Torres,New York
County Road Cannabis,OCM-RETL-24-000059,990915,2026-08-19,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Double Bubble OG,38,15.00,570.00,Net 15,J. Brady,New York
County Road Cannabis,OCM-RETL-24-000059,990916,2026-09-04,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Double Bubble OG,41,15.00,615.00,Net 15,A. Torres,New York
County Road Cannabis,OCM-RETL-24-000059,990917,2026-09-18,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Dulce De Uva,53,12.00,636.00,Net 30,M. Okafor,New York
House of Strains,OCM-CAURD-24-000123,990928,2026-06-05,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,138,3.50,483.00,COD,S. Lindqvist,New York
House of Strains,OCM-CAURD-24-000123,990929,2026-06-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,88,3.50,308.00,Net 30,J. Brady,New York
House of Strains,OCM-CAURD-24-000123,990931,2026-07-28,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,207,3.50,724.50,Net 15,J. Brady,New York
House of Strains,OCM-CAURD-24-000123,990932,2026-08-13,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,98,3.50,343.00,COD,M. Okafor,New York
House of Strains,OCM-CAURD-24-000123,990933,2026-08-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,257,3.50,899.50,Net 30,M. Okafor,New York
House of Strains,OCM-CAURD-24-000123,990934,2026-09-13,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,260,3.50,910.00,COD,J. Brady,New York
Twisted Vibration,OCM-CAURD-24-000191,990937,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Jelly Donutz,108,3.50,378.00,Net 30,J. Brady,New York
RR Legacy Dispensary,OCM-RETL-24-000142,990948,2026-06-11,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Dulce De Uva,49,12.00,588.00,Net 30,A. Torres,New York
RR Legacy Dispensary,OCM-RETL-24-000142,990949,2026-06-30,Delivered,Dragonfly,Naka | 1g Vape Cart (50ct) | Apple Dream,71,12.00,852.00,COD,S. Lindqvist,New York
RR Legacy Dispensary,OCM-RETL-24-000142,990950,2026-07-21,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Dulce De Uva,53,12.00,636.00,Net 15,S. Lindqvist,New York
RR Legacy Dispensary,OCM-RETL-24-000142,990951,2026-08-08,Delivered,Dragonfly,Naka | 1g Vape Cart (50ct) | Apple Dream,101,12.00,1212.00,Net 30,A. Torres,New York
RR Legacy Dispensary,OCM-RETL-24-000142,990952,2026-08-25,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Dulce De Uva,39,12.00,468.00,Net 30,A. Torres,New York
RR Legacy Dispensary,OCM-RETL-24-000142,990953,2026-09-10,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Dulce De Uva,57,12.00,684.00,COD,A. Torres,New York
Just A Little Higher - Troy,OCM-CAURD-23-000032,990962,2026-05-25,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,69,12.00,828.00,Net 15,A. Torres,New York
Just A Little Higher - Troy,OCM-CAURD-23-000032,990963,2026-06-20,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,86,12.00,1032.00,COD,M. Okafor,New York
Just A Little Higher - Troy,OCM-CAURD-23-000032,990964,2026-07-11,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,101,12.00,1212.00,Net 30,J. Brady,New York
Just A Little Higher - Troy,OCM-CAURD-23-000032,990965,2026-07-30,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,106,12.00,1272.00,Net 30,J. Brady,New York
Just A Little Higher - Troy,OCM-CAURD-23-000032,990966,2026-08-19,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,87,12.00,1044.00,Net 30,M. Okafor,New York
Just A Little Higher - Troy,OCM-CAURD-23-000032,990967,2026-09-05,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lychee Dream,113,12.00,1356.00,COD,S. Lindqvist,New York
Liberty Buds,OCM-CAURD-24-000075,990975,2026-06-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,117,3.50,409.50,COD,M. Okafor,New York
Liberty Buds,OCM-CAURD-24-000075,990976,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,179,3.50,626.50,Net 30,A. Torres,New York
Liberty Buds,OCM-CAURD-24-000075,990977,2026-08-20,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,186,3.50,651.00,Net 30,S. Lindqvist,New York
Liberty Buds,OCM-CAURD-24-000075,990978,2026-09-18,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,215,3.50,752.50,Net 30,S. Lindqvist,New York
Happy Times Cannabis Co - Niagara Falls,OCM-RETL-24-000245,990985,2026-06-23,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Wedding Cake,179,3.50,626.50,COD,M. Okafor,New York
Happy Times Cannabis Co - Niagara Falls,OCM-RETL-24-000245,990986,2026-07-23,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Garlic Budder,45,12.00,540.00,Net 15,J. Brady,New York
Happy Times Cannabis Co - Niagara Falls,OCM-RETL-24-000245,990987,2026-08-27,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Wedding Cake,176,3.50,616.00,Net 30,S. Lindqvist,New York
Thrive Syracuse,OCM-CAURD-24-000224,990995,2026-05-31,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,82,3.50,287.00,Net 30,S. Lindqvist,New York
Thrive Syracuse,OCM-CAURD-24-000224,990996,2026-06-25,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,91,3.50,318.50,Net 30,M. Okafor,New York
Thrive Syracuse,OCM-CAURD-24-000224,990997,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,71,3.50,248.50,Net 30,S. Lindqvist,New York
Thrive Syracuse,OCM-CAURD-24-000224,990998,2026-08-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,83,3.50,290.50,Net 15,M. Okafor,New York
Thrive Syracuse,OCM-CAURD-24-000224,990999,2026-09-19,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,90,3.50,315.00,Net 30,J. Brady,New York
Kushmart - Brooklyn,OCM-CAURD-24-000219,991007,2026-06-17,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Crack,76,3.50,266.00,Net 15,J. Brady,New York
Kushmart - Brooklyn,OCM-CAURD-24-000219,991008,2026-07-18,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Orange Creamsicle,75,12.00,900.00,Net 30,S. Lindqvist,New York
Kushmart - Brooklyn,OCM-CAURD-24-000219,991009,2026-08-19,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | GG#4,62,3.50,217.00,Net 30,M. Okafor,New York
Kushmart - Brooklyn,OCM-CAURD-24-000219,991010,2026-09-16,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Crack,85,3.50,297.50,Net 30,A. Torres,New York
Loudpack Exotics,OCM-CAURD-24-000117,991014,2026-09-02,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Orange Creampop,36,3.50,126.00,COD,S. Lindqvist,New York
Domes Dispensary,OCM-RETL-24-000066,991022,2026-07-17,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Wedding Cake,37,3.50,129.50,Net 30,M. Okafor,New York
Legacy Dispensary,OCM-CAURD-24-000058,991030,2026-06-13,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Jelly Donut,32,12.00,384.00,Net 30,S. Lindqvist,New York
Legacy Dispensary,OCM-CAURD-24-000058,991031,2026-07-16,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Jelly Donut,36,12.00,432.00,Net 15,A. Torres,New York
Legacy Dispensary,OCM-CAURD-24-000058,991032,2026-08-14,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Jelly Donut,36,12.00,432.00,Net 30,J. Brady,New York
Legacy Dispensary,OCM-CAURD-24-000058,991033,2026-09-11,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Jelly Donut,35,12.00,420.00,Net 30,J. Brady,New York
Command Cannabis,OCM-RETL-24-000145,991046,2026-06-05,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,88,3.50,308.00,Net 30,J. Brady,New York
Command Cannabis,OCM-RETL-24-000145,991047,2026-06-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,88,3.50,308.00,COD,S. Lindqvist,New York
Command Cannabis,OCM-RETL-24-000145,991048,2026-07-09,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,79,3.50,276.50,Net 30,S. Lindqvist,New York
Command Cannabis,OCM-RETL-24-000145,991049,2026-07-25,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,108,3.50,378.00,Net 30,J. Brady,New York
Command Cannabis,OCM-RETL-24-000145,991050,2026-08-09,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,116,3.50,406.00,COD,J. Brady,New York
Command Cannabis,OCM-RETL-24-000145,991051,2026-08-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,126,3.50,441.00,COD,A. Torres,New York
Command Cannabis,OCM-RETL-24-000145,991052,2026-09-04,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,85,3.50,297.50,COD,J. Brady,New York
Command Cannabis,OCM-RETL-24-000145,991053,2026-09-16,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,150,3.50,525.00,Net 30,J. Brady,New York
Canna Family,OCM-CAURD-25-000279,991058,2026-08-17,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Kush Mintz,27,3.50,94.50,Net 30,J. Brady,New York
Herbarium Queens,OCM-RETL-24-000078,991079,2026-05-27,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,1539,3.50,5386.50,Net 30,A. Torres,New York
Herbarium Queens,OCM-RETL-24-000078,991080,2026-06-04,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Jelly Donutz,452,3.50,1582.00,Net 30,M. Okafor,New York
Herbarium Queens,OCM-RETL-24-000078,991081,2026-06-11,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Kush Mintz,437,3.50,1529.50,COD,S. Lindqvist,New York
Herbarium Queens,OCM-RETL-24-000078,991082,2026-06-17,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Skittlez,237,3.50,829.50,Net 15,J. Brady,New York
Herbarium Queens,OCM-RETL-24-000078,991083,2026-06-24,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,1193,3.50,4175.50,Net 15,M. Okafor,New York
Herbarium Queens,OCM-RETL-24-000078,991084,2026-06-30,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Dream,865,3.50,3027.50,Net 30,A. Torres,New York
Herbarium Queens,OCM-RETL-24-000078,991085,2026-07-06,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,1659,3.50,5806.50,Net 30,J. Brady,New York
Herbarium Queens,OCM-RETL-24-000078,991086,2026-07-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,1711,3.50,5988.50,Net 15,M. Okafor,New York
Herbarium Queens,OCM-RETL-24-000078,991087,2026-07-18,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Dream,721,3.50,2523.50,Net 15,J. Brady,New York
Herbarium Queens,OCM-RETL-24-000078,991088,2026-07-24,Delivered,Dragonfly,Dragonfly | 1g Vape (50ct) | Lemon Drop,75,15.00,1125.00,COD,J. Brady,New York
Herbarium Queens,OCM-RETL-24-000078,991089,2026-07-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Kush Mintz,528,3.50,1848.00,Net 30,M. Okafor,New York
Herbarium Queens,OCM-RETL-24-000078,991090,2026-08-03,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Skittlez,246,3.50,861.00,COD,J. Brady,New York
Herbarium Queens,OCM-RETL-24-000078,991091,2026-08-08,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Jelly Donutz,633,3.50,2215.50,Net 30,A. Torres,New York
Herbarium Queens,OCM-RETL-24-000078,991092,2026-08-13,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,1542,3.50,5397.00,Net 30,S. Lindqvist,New York
Herbarium Queens,OCM-RETL-24-000078,991093,2026-08-17,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Skittlez,272,3.50,952.00,COD,M. Okafor,New York
Herbarium Queens,OCM-RETL-24-000078,991094,2026-08-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Skittlez,373,3.50,1305.50,Net 30,S. Lindqvist,New York
Herbarium Queens,OCM-RETL-24-000078,991095,2026-08-26,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,2076,3.50,7266.00,Net 30,A. Torres,New York
Herbarium Queens,OCM-RETL-24-000078,991096,2026-08-30,Delivered,Dragonfly,Dragonfly | 1g Vape (50ct) | Lemon Drop,87,15.00,1305.00,Net 30,S. Lindqvist,New York
Herbarium Queens,OCM-RETL-24-000078,991097,2026-09-03,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Garlic Budder,906,3.50,3171.00,Net 30,S. Lindqvist,New York
Herbarium Queens,OCM-RETL-24-000078,991098,2026-09-07,Delivered,Dragonfly,Dragonfly | 1g Preroll (100ct) | Triple Cake,2328,3.50,8148.00,Net 30,S. Lindqvist,New York
Herbarium Queens,OCM-RETL-24-000078,991099,2026-09-11,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Kush Mintz,593,3.50,2075.50,Net 30,J. Brady,New York
Hazy Daze,OCM-RETL-24-000160,991103,2026-06-23,Delivered,Dragonfly,Dragonfly | 1g Vape (50ct) | Strawberry Cough,72,15.00,1080.00,COD,M. Okafor,New York
Hazy Daze,OCM-RETL-24-000160,991104,2026-09-03,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Bottlecap,151,12.00,1812.00,Net 30,J. Brady,New York
Fireleaf,OCM-CAURD-24-000196,991117,2026-06-19,Delivered,Dragonfly,Naka | 1g Vape (50ct) | Papaya Wave,8,17.50,140.00,Net 30,A. Torres,New York
Fireleaf,OCM-CAURD-24-000196,991118,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sour Lemons,19,3.50,66.50,Net 30,A. Torres,New York
Aroma Farms,OCM-CAURD-25-000230,991126,2026-06-06,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,186,5.00,930.00,Net 15,M. Okafor,New York
Aroma Farms,OCM-CAURD-25-000230,991127,2026-07-07,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Honey Banana,189,3.50,661.50,COD,J. Brady,New York
Chesterfield Cannabis Co.,OCM-RETL-25-000367,991137,2026-06-14,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Crack,139,3.50,486.50,Net 30,M. Okafor,New York
Chesterfield Cannabis Co.,OCM-RETL-25-000367,991138,2026-07-17,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Crack,196,3.50,686.00,COD,A. Torres,New York
Chesterfield Cannabis Co.,OCM-RETL-25-000367,991139,2026-08-12,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Crack,170,3.50,595.00,COD,A. Torres,New York
Chesterfield Cannabis Co.,OCM-RETL-25-000367,991140,2026-09-07,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Crack,164,3.50,574.00,COD,A. Torres,New York
The Cannabis Place,OCM-CAURD-24-000080,991153,2026-05-25,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,71,3.50,248.50,COD,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,991154,2026-06-11,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,122,3.50,427.00,Net 15,A. Torres,New York
The Cannabis Place,OCM-CAURD-24-000080,991155,2026-06-25,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,94,3.50,329.00,Net 30,A. Torres,New York
The Cannabis Place,OCM-CAURD-24-000080,991156,2026-07-08,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Double Bubble OG,92,12.00,1104.00,Net 30,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,991157,2026-07-22,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Double Bubble OG,99,12.00,1188.00,Net 30,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,991158,2026-08-04,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,101,3.50,353.50,Net 30,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,991159,2026-08-18,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Double Bubble OG,104,12.00,1248.00,Net 30,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,991160,2026-08-31,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Double Bubble OG,83,12.00,996.00,COD,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,991161,2026-09-10,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,116,3.50,406.00,Net 30,A. Torres,New York
The Cannabis Place,OCM-CAURD-24-000080,991162,2026-09-22,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | NYC Diesel,153,3.50,535.50,Net 30,J. Brady,New York
Tiki Leaves,OCM-CAURD-24-000045,991174,2026-06-09,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,77,3.50,269.50,Net 30,M. Okafor,New York
Tiki Leaves,OCM-CAURD-24-000045,991175,2026-06-27,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Triple Cake,104,3.50,364.00,COD,A. Torres,New York
